I (445178) GATEWAY: Enviando START (Armando sensores)...

============================================
  >>> SENSOR 1 CONECTADO Y ARMADO <<< 
  (La grabacion empezara en 2 segundos...)
============================================


============================================
  >>> SENSOR 2 CONECTADO Y ARMADO <<< 
  (La grabacion empezara en 2 segundos...)
============================================


============================================
  >>> SENSOR 3 CONECTADO Y ARMADO <<< 
  (La grabacion empezara en 2 segundos...)
============================================

1,0,0,0.066,0.844,-0.118
1,0,10,-0.079,0.742,-0.237
1,0,20,-0.213,0.681,-0.269
1,0,30,-0.294,0.644,-0.215
1,0,40,-0.319,0.646,-0.164
1,0,50,-0.192,0.625,-0.114
1,0,60,-0.016,0.979,-0.172
1,0,70,-0.020,0.975,-0.176
1,0,80,-0.020,0.974,-0.181
1,0,90,-0.020,0.972,-0.177
1,0,100,-0.018,0.971,-0.178
1,0,110,-0.018,0.968,-0.176
1,0,120,-0.020,0.969,-0.177
1,0,130,-0.021,0.969,-0.178
1,0,140,-0.023,0.971,-0.177
1,0,150,-0.023,0.976,-0.176
1,0,160,-0.024,0.979,-0.173
1,0,170,-0.024,0.981,-0.168
1,0,180,-0.024,0.983,-0.170
1,0,190,-0.021,0.988,-0.169
2,0,0,-0.236,0.327,-0.113
2,0,10,-0.248,0.244,-0.180
2,0,20,0.029,0.922,-0.310
2,0,30,0.028,0.924,-0.310
2,0,40,0.026,0.933,-0.306
2,0,50,0.021,0.942,-0.306
2,0,60,0.018,0.947,-0.310
2,0,70,0.012,0.948,-0.306
2,0,80,0.010,0.945,-0.307
2,0,90,0.012,0.941,-0.306
2,0,100,0.014,0.938,-0.307
2,0,110,0.013,0.935,-0.305
2,0,120,0.012,0.934,-0.306
2,0,130,0.012,0.933,-0.305
2,0,140,0.014,0.934,-0.305
2,0,150,0.014,0.935,-0.305
2,0,160,0.014,0.939,-0.305
2,0,170,0.016,0.942,-0.307
2,0,180,0.015,0.943,-0.305
2,0,190,0.019,0.947,-0.305
3,0,0,-0.457,0.533,-0.382
3,0,10,-0.446,0.426,-0.491
3,0,20,0.028,0.983,-0.113
3,0,30,0.028,0.976,-0.114
3,0,40,0.031,0.970,-0.117
3,0,50,0.028,0.966,-0.117
3,0,60,0.026,0.964,-0.116
3,0,70,0.025,0.965,-0.117
3,0,80,0.023,0.964,-0.121
3,0,90,0.023,0.966,-0.122
3,0,100,0.024,0.967,-0.122
3,0,110,0.025,0.968,-0.123
3,0,120,0.028,0.966,-0.121
3,0,130,0.032,0.965,-0.119
3,0,140,0.032,0.962,-0.121
3,0,150,0.029,0.964,-0.126
3,0,160,0.029,0.967,-0.122
3,0,170,0.027,0.970,-0.119
3,0,180,0.028,0.972,-0.116
3,0,190,0.029,0.976,-0.116
1,1,200,-0.021,0.991,-0.170
1,1,210,-0.020,0.991,-0.166
1,1,220,-0.015,0.983,-0.167
1,1,230,-0.014,0.982,-0.169
1,1,240,-0.011,0.982,-0.171
1,1,250,-0.014,0.980,-0.171
1,1,260,-0.013,0.980,-0.169
1,1,270,-0.015,0.976,-0.170
1,1,280,-0.018,0.977,-0.171
1,1,290,-0.019,0.976,-0.170
1,1,300,-0.021,0.976,-0.170
1,1,310,-0.025,0.976,-0.171
1,1,320,-0.024,0.976,-0.170
1,1,330,-0.027,0.975,-0.173
1,1,340,-0.025,0.976,-0.175
1,1,350,-0.022,0.976,-0.175
1,1,360,-0.024,0.976,-0.176
1,1,370,-0.020,0.977,-0.172
1,1,380,-0.021,0.976,-0.176
1,1,390,-0.021,0.974,-0.174
2,1,200,0.019,0.949,-0.304
2,1,210,0.016,0.949,-0.303
2,1,220,0.018,0.947,-0.303
2,1,230,0.024,0.947,-0.303
2,1,240,0.029,0.948,-0.305
2,1,250,0.030,0.950,-0.305
2,1,260,0.028,0.956,-0.300
2,1,270,0.026,0.958,-0.300
2,1,280,0.023,0.960,-0.299
2,1,290,0.019,0.957,-0.296
2,1,300,0.024,0.954,-0.298
2,1,310,0.027,0.952,-0.294
2,1,320,0.033,0.949,-0.291
2,1,330,0.025,0.951,-0.293
2,1,340,0.023,0.950,-0.292
2,1,350,0.034,0.949,-0.289
2,1,360,0.041,0.951,-0.289
2,1,370,0.043,0.955,-0.291
2,1,380,0.034,0.957,-0.292
2,1,390,0.027,0.962,-0.288
3,1,200,0.029,0.976,-0.114
3,1,210,0.029,0.975,-0.113
3,1,220,0.031,0.974,-0.114
3,1,230,0.031,0.974,-0.115
3,1,240,0.029,0.975,-0.114
3,1,250,0.029,0.973,-0.113
3,1,260,0.027,0.970,-0.115
3,1,270,0.025,0.970,-0.117
3,1,280,0.028,0.969,-0.118
3,1,290,0.028,0.969,-0.118
3,1,300,0.029,0.968,-0.116
3,1,310,0.030,0.968,-0.119
3,1,320,0.030,0.968,-0.120
3,1,330,0.031,0.969,-0.118
3,1,340,0.028,0.967,-0.115
3,1,350,0.029,0.968,-0.115
3,1,360,0.031,0.967,-0.116
3,1,370,0.030,0.968,-0.116
3,1,380,0.030,0.966,-0.117
3,1,390,0.032,0.967,-0.116
1,2,400,-0.019,0.974,-0.176
1,2,410,-0.015,0.974,-0.180
1,2,420,-0.015,0.975,-0.177
1,2,430,-0.018,0.976,-0.171
1,2,440,-0.020,0.979,-0.164
1,2,450,-0.017,0.991,-0.160
1,2,460,-0.016,0.989,-0.165
1,2,470,-0.013,0.980,-0.168
1,2,480,-0.014,0.974,-0.170
1,2,490,-0.015,0.972,-0.172
1,2,500,-0.015,0.971,-0.170
1,2,510,-0.015,0.969,-0.167
1,2,520,-0.016,0.968,-0.169
1,2,530,-0.020,0.970,-0.172
1,2,540,-0.020,0.972,-0.171
1,2,550,-0.022,0.975,-0.171
1,2,560,-0.024,0.977,-0.167
1,2,570,-0.023,0.981,-0.168
1,2,580,-0.027,0.983,-0.165
1,2,590,-0.027,0.982,-0.165
2,2,400,0.022,0.961,-0.287
2,2,410,0.022,0.959,-0.289
2,2,420,0.020,0.961,-0.286
2,2,430,0.022,0.961,-0.285
2,2,440,0.019,0.958,-0.279
2,2,450,0.024,0.956,-0.279
2,2,460,0.022,0.956,-0.282
2,2,470,0.020,0.954,-0.281
2,2,480,0.022,0.954,-0.280
2,2,490,0.022,0.950,-0.283
2,2,500,0.023,0.947,-0.282
2,2,510,0.023,0.948,-0.272
2,2,520,0.025,0.955,-0.266
2,2,530,0.029,0.962,-0.270
2,2,540,0.034,0.962,-0.272
2,2,550,0.041,0.962,-0.272
2,2,560,0.041,0.956,-0.273
2,2,570,0.040,0.942,-0.274
2,2,580,0.038,0.940,-0.272
2,2,590,0.037,0.942,-0.273
3,2,400,0.030,0.968,-0.116
3,2,410,0.032,0.971,-0.112
3,2,420,0.029,0.970,-0.110
3,2,430,0.029,0.972,-0.113
3,2,440,0.028,0.970,-0.114
3,2,450,0.026,0.970,-0.114
3,2,460,0.025,0.969,-0.115
3,2,470,0.023,0.969,-0.114
3,2,480,0.023,0.970,-0.115
3,2,490,0.024,0.969,-0.114
3,2,500,0.026,0.969,-0.117
3,2,510,0.027,0.969,-0.119
3,2,520,0.027,0.973,-0.115
3,2,530,0.026,0.974,-0.118
3,2,540,0.029,0.976,-0.115
3,2,550,0.033,0.981,-0.109
3,2,560,0.032,0.979,-0.104
3,2,570,0.034,0.974,-0.107
3,2,580,0.034,0.971,-0.114
3,2,590,0.033,0.966,-0.114
1,3,600,-0.027,0.984,-0.167
1,3,610,-0.025,0.984,-0.168
1,3,620,-0.028,0.983,-0.167
1,3,630,-0.030,0.982,-0.167
1,3,640,-0.028,0.979,-0.169
1,3,650,-0.029,0.976,-0.167
1,3,660,-0.027,0.975,-0.164
1,3,670,-0.023,0.976,-0.166
1,3,680,-0.023,0.975,-0.168
1,3,690,-0.020,0.977,-0.168
1,3,700,-0.020,0.975,-0.165
1,3,710,-0.020,0.977,-0.165
1,3,720,-0.021,0.977,-0.164
1,3,730,-0.020,0.979,-0.164
1,3,740,-0.020,0.983,-0.164
1,3,750,-0.023,0.981,-0.163
1,3,760,-0.025,0.978,-0.162
1,3,770,-0.027,0.977,-0.162
1,3,780,-0.025,0.976,-0.166
1,3,790,-0.024,0.977,-0.165
2,3,600,0.035,0.946,-0.271
2,3,610,0.031,0.949,-0.271
2,3,620,0.026,0.949,-0.271
2,3,630,0.026,0.952,-0.272
2,3,640,0.028,0.950,-0.271
2,3,650,0.021,0.951,-0.265
2,3,660,0.023,0.951,-0.265
2,3,670,0.020,0.955,-0.266
2,3,680,0.016,0.961,-0.260
2,3,690,0.021,0.971,-0.264
2,3,700,0.019,0.972,-0.263
2,3,710,0.020,0.970,-0.263
2,3,720,0.019,0.968,-0.264
2,3,730,0.017,0.963,-0.263
2,3,740,0.019,0.961,-0.264
2,3,750,0.018,0.957,-0.264
2,3,760,0.023,0.955,-0.264
2,3,770,0.028,0.955,-0.262
2,3,780,0.034,0.955,-0.261
2,3,790,0.034,0.958,-0.260
3,3,600,0.030,0.966,-0.113
3,3,610,0.027,0.966,-0.114
3,3,620,0.024,0.966,-0.118
3,3,630,0.021,0.966,-0.122
3,3,640,0.022,0.962,-0.121
3,3,650,0.027,0.963,-0.119
3,3,660,0.031,0.961,-0.121
3,3,670,0.032,0.963,-0.120
3,3,680,0.035,0.962,-0.119
3,3,690,0.035,0.963,-0.121
3,3,700,0.033,0.967,-0.119
3,3,710,0.029,0.968,-0.118
3,3,720,0.030,0.970,-0.116
3,3,730,0.030,0.972,-0.115
3,3,740,0.027,0.975,-0.112
3,3,750,0.028,0.976,-0.112
3,3,760,0.030,0.979,-0.112
3,3,770,0.028,0.978,-0.112
3,3,780,0.029,0.973,-0.114
3,3,790,0.029,0.971,-0.117
1,4,800,-0.019,0.975,-0.164
1,4,810,-0.018,0.977,-0.168
1,4,820,-0.015,0.978,-0.170
1,4,830,-0.014,0.977,-0.169
1,4,840,-0.016,0.979,-0.168
1,4,850,-0.021,0.983,-0.160
1,4,860,-0.017,0.992,-0.152
1,4,870,-0.018,0.995,-0.154
1,4,880,-0.017,0.992,-0.160
1,4,890,-0.017,0.985,-0.162
1,4,900,-0.019,0.979,-0.159
1,4,910,-0.016,0.977,-0.159
1,4,920,-0.016,0.971,-0.160
1,4,930,-0.017,0.969,-0.163
1,4,940,-0.016,0.966,-0.164
1,4,950,-0.019,0.966,-0.166
1,4,960,-0.024,0.969,-0.168
1,4,970,-0.020,0.974,-0.165
1,4,980,-0.027,0.977,-0.165
1,4,990,-0.024,0.982,-0.165
2,4,800,0.034,0.958,-0.260
2,4,810,0.029,0.963,-0.254
2,4,820,0.024,0.965,-0.254
2,4,830,0.021,0.966,-0.252
2,4,840,0.018,0.967,-0.252
2,4,850,0.018,0.968,-0.250
2,4,860,0.020,0.968,-0.248
2,4,870,0.022,0.965,-0.249
2,4,880,0.026,0.962,-0.246
2,4,890,0.030,0.963,-0.246
2,4,900,0.029,0.963,-0.245
2,4,910,0.027,0.965,-0.244
2,4,920,0.025,0.964,-0.243
2,4,930,0.024,0.966,-0.242
2,4,940,0.022,0.968,-0.241
2,4,950,0.023,0.970,-0.239
2,4,960,0.023,0.970,-0.239
2,4,970,0.020,0.971,-0.239
2,4,980,0.020,0.969,-0.240
2,4,990,0.020,0.968,-0.240
3,4,800,0.028,0.969,-0.117
3,4,810,0.026,0.968,-0.116
3,4,820,0.028,0.965,-0.116
3,4,830,0.029,0.966,-0.118
3,4,840,0.029,0.964,-0.118
3,4,850,0.031,0.967,-0.117
3,4,860,0.033,0.967,-0.118
3,4,870,0.035,0.970,-0.119
3,4,880,0.033,0.972,-0.116
3,4,890,0.033,0.969,-0.115
3,4,900,0.032,0.971,-0.117
3,4,910,0.032,0.967,-0.119
3,4,920,0.032,0.967,-0.117
3,4,930,0.031,0.968,-0.116
3,4,940,0.030,0.967,-0.115
3,4,950,0.030,0.966,-0.115
3,4,960,0.032,0.967,-0.114
3,4,970,0.033,0.971,-0.112
3,4,980,0.032,0.971,-0.113
3,4,990,0.028,0.970,-0.114
1,5,1000,-0.023,0.983,-0.164
1,5,1010,-0.024,0.986,-0.163
1,5,1020,-0.024,0.991,-0.159
1,5,1030,-0.025,0.991,-0.159
1,5,1040,-0.025,0.985,-0.159
1,5,1050,-0.023,0.979,-0.162
1,5,1060,-0.021,0.975,-0.163
1,5,1070,-0.020,0.973,-0.162
1,5,1080,-0.020,0.972,-0.161
1,5,1090,-0.016,0.972,-0.162
1,5,1100,-0.017,0.973,-0.162
1,5,1110,-0.017,0.975,-0.163
1,5,1120,-0.017,0.975,-0.163
1,5,1130,-0.014,0.983,-0.160
1,5,1140,-0.017,0.987,-0.159
1,5,1150,-0.016,0.989,-0.160
1,5,1160,-0.016,0.990,-0.159
1,5,1170,-0.016,0.988,-0.160
1,5,1180,-0.019,0.985,-0.161
1,5,1190,-0.017,0.983,-0.163
2,5,1000,0.024,0.961,-0.238
2,5,1010,0.026,0.959,-0.239
2,5,1020,0.024,0.959,-0.239
2,5,1030,0.023,0.960,-0.239
2,5,1040,0.022,0.962,-0.237
2,5,1050,0.019,0.963,-0.237
2,5,1060,0.018,0.969,-0.226
2,5,1070,0.020,0.978,-0.228
2,5,1080,0.012,0.982,-0.228
2,5,1090,0.015,0.979,-0.230
2,5,1100,0.016,0.969,-0.228
2,5,1110,0.020,0.959,-0.231
2,5,1120,0.022,0.954,-0.235
2,5,1130,0.021,0.954,-0.232
2,5,1140,0.020,0.956,-0.231
2,5,1150,0.020,0.961,-0.228
2,5,1160,0.021,0.963,-0.228
2,5,1170,0.020,0.966,-0.229
2,5,1180,0.022,0.967,-0.228
2,5,1190,0.020,0.968,-0.226
3,5,1000,0.029,0.971,-0.118
3,5,1010,0.028,0.969,-0.118
3,5,1020,0.028,0.970,-0.118
3,5,1030,0.032,0.969,-0.113
3,5,1040,0.031,0.967,-0.112
3,5,1050,0.033,0.966,-0.114
3,5,1060,0.032,0.968,-0.117
3,5,1070,0.032,0.973,-0.118
3,5,1080,0.033,0.977,-0.112
3,5,1090,0.035,0.983,-0.107
3,5,1100,0.035,0.983,-0.103
3,5,1110,0.033,0.978,-0.108
3,5,1120,0.029,0.967,-0.115
3,5,1130,0.027,0.963,-0.114
3,5,1140,0.027,0.962,-0.114
3,5,1150,0.025,0.965,-0.115
3,5,1160,0.023,0.969,-0.119
3,5,1170,0.024,0.970,-0.117
3,5,1180,0.027,0.969,-0.116
3,5,1190,0.028,0.966,-0.116
1,6,1200,-0.017,0.982,-0.159
1,6,1210,-0.016,0.978,-0.157
1,6,1220,-0.017,0.979,-0.162
1,6,1230,-0.016,0.980,-0.163
1,6,1240,-0.014,0.979,-0.160
1,6,1250,-0.014,0.977,-0.160
1,6,1260,-0.013,0.983,-0.153
1,6,1270,-0.011,0.993,-0.147
1,6,1280,-0.011,0.991,-0.149
1,6,1290,-0.014,0.987,-0.155
1,6,1300,-0.014,0.983,-0.157
1,6,1310,-0.014,0.980,-0.157
1,6,1320,-0.014,0.979,-0.156
1,6,1330,-0.013,0.978,-0.155
1,6,1340,-0.009,0.976,-0.153
1,6,1350,-0.011,0.972,-0.154
1,6,1360,-0.014,0.969,-0.163
1,6,1370,-0.017,0.972,-0.159
1,6,1380,-0.020,0.976,-0.159
1,6,1390,-0.018,0.980,-0.160
2,6,1200,0.017,0.966,-0.225
2,6,1210,0.003,0.968,-0.221
2,6,1220,0.016,0.972,-0.223
2,6,1230,0.018,0.970,-0.221
2,6,1240,0.013,0.975,-0.222
2,6,1250,0.014,0.977,-0.223
2,6,1260,0.021,0.976,-0.224
2,6,1270,0.016,0.973,-0.224
2,6,1280,0.007,0.974,-0.226
2,6,1290,0.009,0.970,-0.226
2,6,1300,0.016,0.964,-0.224
2,6,1310,0.054,0.954,-0.233
2,6,1320,0.013,0.953,-0.217
2,6,1330,0.064,0.964,-0.235
2,6,1340,0.029,0.969,-0.214
2,6,1350,0.021,0.984,-0.207
2,6,1360,0.023,0.982,-0.211
2,6,1370,0.027,0.987,-0.218
2,6,1380,0.033,0.994,-0.215
2,6,1390,0.029,0.996,-0.216
3,6,1200,0.032,0.964,-0.115
3,6,1210,0.034,0.963,-0.114
3,6,1220,0.034,0.964,-0.112
3,6,1230,0.034,0.965,-0.114
3,6,1240,0.032,0.968,-0.115
3,6,1250,0.033,0.968,-0.115
3,6,1260,0.034,0.969,-0.117
3,6,1270,0.031,0.969,-0.115
